3617509754675800,#开学季跟沃走#奖品有限，情谊无限，学会感恩，祝福小编还有粉丝们冬天有颗热忱的心，开心度过每一天[嘻嘻]  地址：http://t.cn/z84Bn0t,1
3617509825718571,迎开学季，团购王送手机！把问候留在你的微博，愿你感受到友情的温暖 把祝福留 在你的微博，祝你安康快乐！吉祥如意/^_^/ 地址：http://t.cn/z8LicDl,1
3617509448136593,正式开学的前一天晚上。。。,0
3617509418770108,回复@破玲子-:最近好多人掉粉一定是开学的原因,0
3617509338577206,#开学#新学期，新派对，转发有奖赢ipod  地址：http://t.cn/z8wnBFL,1
3617509372621390,有人以为我是学编导的，有人以为我是美术的。。其实我是学播音的。。ヽ(；▽；)ノ编不来故事没有灵感学不了编导。就我那绘画水平像学美术的吗？？[拜拜]我老师一定会被我气死的。。九月份了，还有十天开学。。略微有点激动\(≧▽≦)/。晚了个安！,0
3617509603364926,关注转发送微软Surface、话费、现金券，乐驼网开学送豪礼！支持你们举行好活动转走了！！/^_^/ 地址：http://t.cn/z84tPOv,1
3617509607838039,开学换号季-95013云号送iPadmini[km好饿] 地址：http://t.cn/z8wBznc,1
3617509444217744,晒#开学那点事儿# 赢超酷智能手机惊喜就在身边，期待！祝福你gxp 地址：http://t.cn/z8ANp7i,1
3617509473309629,开学换号季-95013云号送iPadmini哈哈.希望转发能中奖吧.~~.. 地址：http://t.cn/z8wBznc,1
3617509749656730,开学是那个...哎呦我去.......,0
3617509372134346,表示我们在开学的方面都哭死！！！！[淚][淚][淚][淚]//@belieber___YL: 我快了快了[泪][泪][泪][泪] //@_SupeRStupid_:转发微博,0
3617509595251828,吕彦谷，生日快乐[蛋糕][蛋糕]。缩鼻精油掩饰不了你鼻子的美，脱毛膏掩饰不了你的长毛。护肤品掩饰不了你的苍老。哈哈哈哈[哈哈][哈哈][哈哈][哈哈]你就是吕孃孃。你为自己代言。开学了，五人组不能再像暑假那样疯狂的玩耍。但那段记忆是美好的。希望五人组友谊长存，地久天长。@吕彦谷Tiffany ,0
3617508940380559,粉丝回馈十三期开学季，送豪礼...！ 地址：http://t.cn/z8wFnZd,1
3617508940380340,开学前的周末,0
3617509284519677,?我要好好在看最后一晚电视[害羞][害羞][泪][泪][生病][生病][生病]不想开学啊 八月是加速的过啊[怒骂] 我在:http://t.cn/z8qX63K,0
3617509372896611,九月，开学记 我在:http://t.cn/z8qXao6,0
3617509309691498,都睡觉吧，今天开学了～～～//@我是二妹妹:我不会告诉你的 //@华东游:回复@CHENDAQIAO4:自己看 //@CHENDAQIAO4:你们二人在干嘛[做鬼脸][做鬼脸] //@华东游:回复@我是二妹妹:干嘛  //@我是二妹妹:[吃惊][吃惊][吃惊][吃惊],0
3617509653986233,开学季，转发赢取ipad电脑包非常给力。祝有好运~◎　○　●~~ 地址：http://t.cn/z8yWtC7,1
3617509791603672,开学换号季-95013云号送iPadmini给力好活动，就要无条件来支持，给力大奖就要发动亲朋好友都参加。哇 地址：http://t.cn/z8wBznc,1
3617509267738614,无线都开学报道咯说  太积极了嘛！[哼],0
3617509351920203,[泪]明天就开学了。,0
3617509360310413,#冰爽开学季 玛雅来献礼#把欢笑评论到你的微博，愿你每一天都淀放笑脸； 把问候留在你的微博，愿你感受到友情的温暖 把祝福留 在你的微博，祝你安康快乐！吉祥如意！プ2 地址：http://t.cn/z82jD3f,1
3617509495011291,我就看中抹茶二字、开学祝福我捡钱吧、花销真大~[哼]//@伍小羊是什么都不懂的小2逼: 想吃@娜娜娜子一直都在傻笑 @肥仔依然很肥 @八戒-八戒心肠不坏 @请叫我-7八九 [爱你][哈哈][嘻嘻],0
3617509280599569,开学换号季-95013云号送iPadmini好活动一定要珍惜，人生最珍贵的不是“得不到”和“已失去”而是现在能把握的幸福！平淡是真。~! 地址：http://t.cn/z8wBznc,1
3617509271758879,#迎开学季团购王送手机#祝福编编和所有的好友月月涨工资，周周中彩票，天天好心情，日日好运道，白天遇财神夜晚数钞票这个春天啵糖期待得到美美礼物。  地址：http://t.cn/z8LicDl,1
3617509834108998,搜狗搜索开学季——你住宿，我买单！祝自己能获奖~~~... 地址：http://t.cn/z8AxeEk,1
3617509863475908,#智能家居开学季#我在不停的转发，就让我奖中奖中奖吧，我好期盼能够得到哦，希望在博主这能好运连连  地址：http://t.cn/z84JZW0,1
3617508945555873,回复@两三个你:哈哈哈哈我错哒！！明天开学见！！,0
3617509326748802,今年刚研究生毕业，要说开学，还是中学时代最有感，大学和研究生的假期基本都在兼职实习，而中学时代的假期，是真正拿来玩的[xkl转圈]。算一下，算是00年代啦。 @理想算屁呀,0
3617509511344240,到开学有焦躁症真心??,0
3617508977834376,唱吧现在越来越次了，，唱好的歌只能放几秒。。表气愤！！！明天就开学了，唱了一首，可能出问题了只能听到前奏，，没办法。。这首也是参赛歌曲。希望花花。?? 试听地址 &gt;&gt; http://t.cn/z8qXfdw (通过 #唱吧#录制),0
3617509653986284,学大教育开学好礼第二季支持啦，你家的奖品太给力，想不来支持都不行◎　○　●~~ 地址：http://t.cn/z8yEapR,1
3617509737616052,开学换号季-95013云号送iPadmini但愿有好运，希望这里是我的福地，祝愿博客越来越红火，粉丝多多~&amp; 地址：http://t.cn/z8wBznc,1
3617508995578957,这个活动还不错，我把链接贴给大家。&quot;喜迎新学期 狂欢开学季&quot; http://t.cn/z823dpR,1
3617509016281867,开学啦、没东西送给你、那么就约你中秋去吃 哈根达斯月饼吧 @Diesel-彪 [馋嘴][good],0
3617509040754599,开学换号季-95013云号送iPadmini大家加油转发呀.支持哦！ 地址：http://t.cn/z8wBznc,1
3617509158502286,#开学#新学期，新派对，转发有奖赢ipod  地址：http://t.cn/z8wnBFL,1
3617509444217435,//@HOHIUYIN:[泪][泪]@郑大欣kelly //@佩琪-L: @颖斐FIFI @谢慧娴magicial   好恐怖?? //@流行东莞:唉，才刚开学啊……,0
3617509443444139,#小猪班纳开学季#快开学了，班纳秋装即将火爆上市！坚决把你顶起来，转出活力人人爱00 地址：http://t.cn/z8ASTQ8,1
3617509448413347,我也是明天开学,0
3617509893122994,最后…………Help！！又开学啦。。啊呜啊呜啊呜…还是那句老话：总之~期待每一个假期^^,0
3617508936842931,【再见八月，你好九月】八月的最后一天即将过去，九月即将来临。九月是开学，九月是金秋，“金九银十”是很多行业的写照，大半年的努力会在这两个月有所收获，无论仲夏多炎热，前途多曲折，脚步一刻也不能停歇。经邦济世，世界有你才美丽，而我，一直与你并肩前行。晚安，小伙伴。#我还在零点会议#,0
3617509389678341,#最喜爱的SWJEANS开学装扮#给力啊大家都来支持吧，好想得到啊，希望有好运。  地址：http://t.cn/z84TV47,1
3617509553020699,开学啦#上个月流量又没用完，就开学，我擦～但、读大学啦，哈哈，美妞们，小爷来泡你们咯,0
3617509456527239,开学了[蜡烛],0
3617509443444251,飞young总动员 开学赢好礼  地址：http://t.cn/z828YfI,1
3617509838304326,回复@这边de雪:不想开学啦！哈哈 明天就开始返校了。。。,0
3617509901512802,尼玛的还有开学羡慕嫉妒恨啊,0
3617509901234539,要开学了，我不就想见你一面？是啊。我他妈犯贱，我不够优秀。我不如其他人。你一句话我就将友情付之一炬。你随便说句我就当真。接着你就作践我。我太混蛋了？你干嘛要这样对我？我没做对不起你的事吧。叫我以后不要骗你，你呢？心凉了一大截。    心痛！,0
3617509279851441,@我想瘦我要瘦我一定要瘦 我明天开学了 以后约我国定假日[可爱],0
3617509263369363,开学换号季-95013云号送iPadmini友情支持!好运在这里!哇 地址：http://t.cn/z8wBznc,1
3617509275657078,[泪][泪]更不想开学了,0
3617509431631306,开学换号季-95013云号送iPadmini如此的好活动，必须支持!你今天来了吗~!~! 地址：http://t.cn/z8wBznc,1
3617509507148470,搜狗搜索开学季——你住宿，我买单！好炫酷，魅力无法挡！... 地址：http://t.cn/z8AxeEk,1
3617509514754169,#九月开学季营养屋转发赢大礼#转发给好友，宣传你们的好活动，让小编保佑我中次奖吧[给力]  地址：http://t.cn/z84YRvs,1
3617509926685446,回复@厉娜:[爱你][爱你][爱你][爱你][爱你] //@厉娜:[爱你][爱你]零点快乐我宝贝贝们[嘻嘻] 再坚持两天我一大块戏就完成啦[哈哈] 辛苦耕耘终究会见海阔天空[嘻嘻] 时刻都想你们哦 开学的宝贝要认真学习[给劲][给劲]么么么[笑哈哈],0
3617509851168378,开学换号季-95013云号送iPadmini[交给我吧] 地址：http://t.cn/z8wBznc,1
3617509007892075,这个活动还不错，我把链接贴给大家。&quot;迎开学季，团购王送手机！&quot; http://t.cn/z8LicDl,1
3617509125633633,八月最后一天～用全新的状态迎接九月～[兔子][熊猫]其实我不想开学[泪][泪][泪],0
3617509225617471,9.1 开学了~~,0
3617509058235939,睡觉去[月亮][月亮]虽然不想开学然后以那种发型面对上百号人→_→又不知道@還是讓哥送伱去喝泔水吃屎吧 会怎么吐槽[可怜][委屈][可怜][委屈],0
3617509070820969,战争开始！[抓狂] [抓狂] 开学报道！[泪] [泪] ,0
3617509133037449,#95013云号送iPadmini#开学换号季-95013云号送iPadmini  地址：http://t.cn/z8wBznc,1
3617509125359862,#开学了#[兔子],0
3617509003002421,开学换号季-95013云号送iPadmini惊喜就在身边，期待！祝福你 地址：http://t.cn/z8wBznc,1
3617509095993338,祝小盆友们开学快乐。 我在这里:http://t.cn/z8AkdoV,0
3617509103674596,#开学#新学期，新派对，转发有奖赢ipod  地址：http://t.cn/z8wnBFL,1
3617509460722686,#智能家居开学季#甜蜜蜜，好活动一定要多多宣传！感谢小编不断de将惊喜带给粉丝，希望微博越来越火。  地址：http://t.cn/z84JZW0,1
3617509897038980,回复@Me_郑爽:我们15号才开学呢[偷笑][偷笑]话说我昨天去南大游完了一圈感觉非常良好,0
3617509934797234,#开学#新学期，新派对，转发有奖赢ipod  地址：http://t.cn/z8wnBFL,1
3617509041454749,开学第一天好累啊。。。腰酸背痛的。。晚安[爱你][爱你]@闕麗萍L @龚雪是谁de谁 @黄丽文_Eleven @黎萍__ @李岚_shelly 我在:http://t.cn/z8A6dhf,0
3617509150113049,#开学恐惧症#开学恐惧症  地址：http://t.cn/z8yJRlx,0
3617509414081206,#随手拍#整个暑假已经完全度过了。开学了！3年！3年时间，能给我带来什么？自己努力吧。你要等我！@YuanZiMin 爱你[心],0
3617509913544041,缤纷开学季 转发赢手机好活动呀，给力的商家，必须支持，希望以后多多办活动跟我们互动哈/^_^/ 地址：http://t.cn/z84Is2n,1
3617509158922300,学大教育开学好礼第二季如此的好活动，必须支持!你今天来了吗◎　○　●~~ 地址：http://t.cn/z8yEapR,1
3617509175280909,#翼起开学有我相伴#WOW~大家一起来转吧~好运节节高 。  地址：http://t.cn/z82mtfR,1
3617509539922277,九月开学季，抓发营养屋微博赢大礼为了我梦想而努力，付出了，我就不后悔毕竟我努力过了/^_^/ 地址：http://t.cn/z84YRvs,1
3617509632205387,#开学那点事儿#不知道谁有这个好运气呀，幸运女神降临我家吧，我开门迎接啦  地址：http://t.cn/z8ANp7i,1
3617509163391010,开学恐惧症不知道我会不会是你们奖品的新主人呢，我都准备好获奖感言了呢◎　○　●~~ 地址：http://t.cn/z8yJRlx,1
3617509737616039,开学换号季-95013云号送iPadmini小编辛苦了！支持一下の 地址：http://t.cn/z8wBznc,1
3617509175702487,我也觉得   放假要收  开学了又要弄  各种烦,0
3617509666572250,开学换号季-95013云号送iPadmini劲爆抽奖就劲爆支持相信每一天都足够特别，所以要努力加油！！ 地址：http://t.cn/z8wBznc,1
3617509133037376,可算翻到【翼本】了～小米说翼之声在升级？！【开始以为是在休眠嘞】那个……翼本正经木有了么？刚开学木有带本本听就之前的，才发现群邮木有发了。。。【中国合伙人】里有句话梦想就是你坚持的时候就会幸福【我在说什么(￣.￣)】反正翼本的时候很幸福…,1
3617509535727602,九月你好。开学季。,0
3617509594453167,回复@王王王亮:上师大 我快开学了不要想我,0
3617509150113048,#开学恐惧症#开学恐惧症  地址：http://t.cn/z8yJRlx,0
3617509192060236,分享个好玩的活动给你们，都来看看吧。&quot;懒角落开学礼包大派送&quot; http://t.cn/z8yihqu,1
3617509149816108,飞young总动员 开学赢好礼  地址：http://t.cn/z828YfI,1
3617509679158919,又开学了，可惜我已毕业。,0
3617509012360308,粉丝回馈十三期开学季，送豪礼活动不错，值得参与，大家一起来 GXP 地址：http://t.cn/z8wFnZd,1
3617509582388630,回复@-洪培茵-:还好啦，正常的开学时间我们的好不正常[泪][泪][泪],0
3617509112361239,亲爱的陈镁16岁生日快乐！！！日子真好，竟然是开学第一天。好久没见你了，怪想你的。天天开心，学习进步。早睡早起，别老熬夜。??????@ClementinaChan ,0
3617509616228138,回复@eaja雨:今天来学校了[泪]星期一开学[衰],0
3617509577969667,发表了博文 《为何不把9月1日应该定为‘开学节’？（图）》 -  今天是9月1日，又不知道有多少学生开始了他们的新学年。　今天学生们陆陆续续地返回校园迎接新的学期。全国各大院校，中小学校，以及幼稚园的 http://t.cn/z8qX9Ij,0
3617509729503916,#开学那点事儿#支持你们哦！ 谢谢小编给我们带来这么好的礼物！希望微博人气越来越高 给你一些泡泡里面全是幸福。  地址：http://t.cn/z8ANp7i,1
3617509796629368,飞young总动员 开学赢好礼有奖转发支持，重在参与！ 地址：http://t.cn/z828YfI,1
3617509800287726,关注转发送微软Surface、话费、现金券，乐驼网开学送豪礼！[lb哼] @逆袭袭击者埋伏点瘪 @汇编程序枣 @五平嘻 @重子共振 @蓝白色十字军战士鞋双 地址：http://t.cn/z84tPOv,1
3617509838039743,#95013云号送iPadmini#开学换号季-95013云号送iPadmini  地址：http://t.cn/z8wBznc,1
3617509050118539,#开学恐惧症# T-T各种忧伤。。。不过没关系的国庆节快到了3&lt; 详情:http://t.cn/zQfizVG,0
3617509113048368,回复@-chenger_:不上 我开学才上,0
3617509158205222,#迎开学季团购王送手机#迎开学季，团购王送手机！  地址：http://t.cn/z8LicDl,1
3617509728977718,#开学倒计时#【嘉铖视力】分享暑期旅程赢padmin  地址：http://t.cn/z8wFHl1,1
3617509036560190,#开学送话费#祝小编薪水天天高涨，不怕通货膨胀.  地址：http://t.cn/z8ACBWY,1
3617509737893886,#开学那点事儿#我是一个知足常乐的人，我期待着生活中的小惊喜。[给力]  地址：http://t.cn/z8ANp7i,0
3617509523653469,开学换号季-95013云号送iPadmini[g裸奔3] 地址：http://t.cn/z8wBznc,1
3617509771456662,玖月，开学季！新学期新计划，彭小昭同学认真学习，彭小文同学努力加油！！,0
3617509268013670,#开学#新学期，新派对，转发有奖赢ipod  地址：http://t.cn/z8wnBFL,1
3617509473309615,麻神些，现在开始可以call我了喔[阴险][阴险][阴险]速度速度哈，不然要开学了喔，早约早得喔[哈哈][哈哈]@爱生活爱艳哥[嘻嘻][嘻嘻] @zpwmxa好吧 @胡胡胡YJ @垦丁天气晴Eddie @掷地有声的倔强女子,0
3617509658181984,开学换号季-95013云号送iPadmini支持就是生产力 转发才是硬道理！# 地址：http://t.cn/z8wBznc,1
3617509233709840,#带上韩庚去微博#好可怕啊，9月来了，开学啦！上班啦，上课啦！这个学期的关键词是练习，整个暑假因为家里的事情一点心思都没有了。希望新学期开始，家人健康，工作顺利！我可以多点时间练习画画。做到自己的目标，要加油！,0
3617509775373791,开学换号季-95013云号送iPadmini好活动，值得期待！！~!~! 地址：http://t.cn/z8wBznc,1
3617509414850588,回复@拔山盖世柔王丸:我们家最近都是我在煮[泪][泪][泪]开学了就不用煮了[噢耶][噢耶][好爱哦][好爱哦][笑哈哈][笑哈哈],0
3617509691225649,[呵呵]希望9月的大家都能一切顺利。嗯，好了，大家都哭嚎着开学去吧……【喂,0
3617509812577025,晒#开学那点事儿# 赢超酷智能手机参加活动的方式很简单，点点鼠标就实现。。 地址：http://t.cn/z8ANp7i,1
3617509837745230,#开学#新学期，新派对，转发有奖赢ipod  地址：http://t.cn/z8wnBFL,1
3617509247036936,粉丝回馈十三期-开学季，送豪礼好活动呀，给力的商家，必须支持，希望以后多多办活动跟我们互动哈 地址：http://t.cn/z8wFnZd,1
3617509658182006,[困]不开心 不想开学,0
3617509897318321,谭哥~????生日快乐噢~??9.1开学日and你的生日。??到时等我扯你出来噢~@Black丶谭--EEEEFFG Happy birthday!开学日快乐.在一中加油。[爱你][爱你][爱你]Fighting!,0
